Issued by Organization,Issued for Organization,Title,Tender No,Procurement Method,Issued Date,Amendments,Closing Date,Successful Vendor,Successful Vendor City,Province,Country,Award Total,Date Awarded
Ministry of Forests,Ministry of Forests,"2022 Lymantria Moth Ground Spray Treatment - Coquitlam, BC",1070-30/OT23FHQ005,RFP,2022/04/04,3,2022/04/08,Western Weed Control (1980) Ltd.,Maple Ridge,British Columbia,Canada,"$76,500.00",2022/04/22
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Consulting Eng Services for AIWWTP Electrical Studies & Upgrade,21-276,RFP,2021/10/25,1,2021/11/12,Tetra Tech Inc.,Vancouver,,,$0.00,2022/04/22
BC Pension Corporation,BC Pension Corporation,23ITS-RFP002 - Azure Cloud Specialist,23ITS-RFP002,RFP,2022/03/30,3,2022/04/08,Randstad Interim Inc & Transatlantic Business Consulting Inc,Vancouver,,,$0.00,2022/04/22
City of Richmond,City of Richmond,Watermania Splash Pool Filtration System Replacement,8052Q,RFQ,2022/02/17,0,2022/03/14,Modern Niagara Vancouver Inc,North Vancouver,,,"$193,651.00",2022/04/22
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Certification Registrar Services,AU2383R001,RFP,2022/03/18,1,2022/03/25,KPMG,Vancouver,British Columbia,Canada,"$772,700.00",2022/04/22
Ministry of Forests,Ministry of Forests,Cranbrook Fire Zone– Electrical services to new Warehouse,ITT23BCWSHQ001,ITT,2022/03/30,0,2022/04/21,N/A,,,,$0.00,2022/04/22
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),PHSA 8999 - Notice of Intent,PHSA 8999,NOI,2022/04/11,0,2022/04/21,"Radian Consulting Services, a division of PowerPlay Strategies",Surrey,,,"$140,000.00",2022/04/22
City of Vancouver,City of Vancouver,CONSULTANT FOR CLIMATE EMERGENCY ACTION PLAN MODELLING,RFP#PS20220105,RFP,2022/03/04,0,2022/03/29,Licker Geospatial Consulting Ltd.,Vancouver,,,"$195,435.00",2022/04/22
Ministry of Health,Ministry of Health,Facilitation Using Innovative Methodologies,SRFPHL2022-008,SRFP,2022/02/08,3,2022/02/11,Shift Coolaborative,Victoria,British Columbia,Canada,"$25,000.00",2022/04/22
BC Timber Sales - Contracts,,,SU23TBS003,ITT,,0,,Infinity-Pacific Stewardship Group Ltd.,Abbotsford,,,"$73,180.00",2022/04/22
BC Timber Sales - Contracts,BC Timber Sales - Contracts,SU23TJE005 - FFT & FCI Post-Wildfire Treatment Plan Surveys,SU23TJE005,ITT,2022/03/17,0,2022/04/07,Van Dolah Enterprises Inc.,Vanderhoof,British Columbia,Canada,"$94,050.00",2022/04/22
Insurance Corporation of BC,Insurance Corporation of BC,Pedestrian Safety Reflectors,1507,RFQ,2022/03/04,0,2022/04/11,C Me Pedestrian Reflectors,Salmon Arm,,,"$85,923.68",2022/04/21
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Consulting Eng. Services for the Water Meter Upgrade Program #3,22-017,RQU,2022/02/25,0,2022/03/24,AECOM Canada Ltd.,Burnaby,,,$0.00,2022/04/21
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Consulting Eng. Services for the Water Meter Upgrade Program #3,22-017,RQU,2022/02/25,0,2022/03/24,Associated Engineering (B.C.) Ltd.,Vancouver,,,$0.00,2022/04/21
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Consulting Eng. Services for the Water Meter Upgrade Program #3,22-017,RQU,2022/02/25,0,2022/03/24,Stantec Consulting Ltd.,Vancouver,,,$0.00,2022/04/21
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Consulting Eng. Services for the Water Meter Upgrade Program #3,22-017,RQU,2022/02/25,0,2022/03/24,Tetra Tech,Vancouver,,,$0.00,2022/04/21
Ministry of Forests,Ministry of Forests,Fuel Management Monitoring and Assessment,23WHQ0003,SRFP,2022/03/04,1,2022/03/11,BA Blackwell & Associates Ltd.,Vancouver,British Columbia,Canada,"$75,000.00",2022/04/21
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Wildlife Biology Services,FS23TCF012,ITT,2022/03/10,0,2022/03/21,Madrone Environmental Services Ltd.,Duncan,British Columbia,Canada,"$81,010.00",2022/04/21
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Planting Implementation Fort St. John Timber Supply Area,IM23TDF001 YR1,ITT,2022/03/03,0,2022/04/12,Celtic Reforestation Services Ltd.,Prince George,British Columbia,Canada,"$172,287.00",2022/04/21
Procurement Services Branch,Ministry of Public Safety & Solicitor General & Emergency B.C.,"2,500,000 Burlap Sandbags with Ties (Chilliwack)",ITQ-007024,Itq,2022/04/12,4,2022/04/14,Burnaby Bag & Burlap Ltd.,Burnaby,British Columbia,Canada,"$1,627,729.60",2022/04/21
Alberni-Clayoquot Regional District,Alberni-Clayoquot Regional District,ITT - Karen Place Watermain,KPWM01-22,ITT,2022/03/02,0,2022/03/23,Bowerman Construction Ltd.,Nanaimo,,,"$559,702.50",2022/04/21
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multiphase Timber Development - Quesnel Timber Supply Area,MP23TLH004A,ITT,2022/03/24,0,2022/04/05,Cariboo Forest Consultants Ltd.,Quesnel,British Columbia,Canada,"$249,945.90",2022/04/21
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hot-In-Place Road Resurfacing Highways Rehabilitation,17001MJ2022,MOTITT,2022/03/22,3,2022/04/12,ARC Asphalt Recycling Inc.,Kamloops,British Columbia,Canada,"$3,287,900.00",2022/04/20
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Project Controls Support Services,21-390,RQU,2022/01/27,1,2022/02/15,AECOM Canada Ltd.,Burnaby,,,$0.00,2022/04/20
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Project Controls Support Services,21-390,RQU,2022/01/27,1,2022/02/15,Altus Group Limited,Toronto,,,$0.00,2022/04/20
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Project Controls Support Services,21-390,RQU,2022/01/27,1,2022/02/15,Charter Project Delivery Inc.,Vancouver,,,$0.00,2022/04/20
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Project Controls Support Services,21-390,RQU,2022/01/27,1,2022/02/15,Leading EPC Consultants Inc.,Vancouver,,,$0.00,2022/04/20
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Project Controls Support Services,21-390,RQU,2022/01/27,1,2022/02/15,PMA Project Controls Canada ULC,Toronto,,,$0.00,2022/04/20
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hwy 5 Comstock Road to Kingsvale Bridge HIPR Resurfacing,25826MJ0000,MOTITT,2022/03/18,0,2022/04/07,ARC Asphalt Recycling Inc.,Kamloops,British Columbia,Canada,"$5,094,135.00",2022/04/20
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hwy 5 Comstock Road to Kingsvale Bridge HIPR Resurfacing,25826MJ0000,MOTITT,2022/03/18,0,2022/04/07,ARC Asphalt Recycling Inc.,Kamloops,British Columbia,Canada,"$5,094,135.00",2022/04/20
Ministry of Transportation and Infrastructure,,,4112020,RQU,,0,,Bennett Land Surveying (Coastal) Ltd.,Gibsons,,,"$6,000.00",2022/04/20
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Archaeological Assessments - Various Locations - WLTSA,AA23TLA001,ITT,2022/03/30,1,2022/04/07,Ridgeline Archaeology Ltd.,Prince George,British Columbia,Canada,"$234,500.00",2022/04/20
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Archaeological Assessments - Various Locations - WLTSA,AA23TLA001,ITT,2022/03/30,1,2022/04/07,Ridgeline Archaeology Ltd.,Prince George,British Columbia,Canada,"$234,500.00",2022/04/20
Ministry of Forests,Ministry of Forests,"""As and When"" Forest Service Road Grading",EN23LMN300,ITT,2022/03/02,1,2022/03/25,Maharg Contracting Ltd.,Agassiz,British Columbia,Canada,"$110,030.00",2022/04/20
Ministry of Forests,Ministry of Forests,Parmenter Deactivation,EN23LMN303,ITT,2022/04/05,1,2022/04/19,N/A,,,,$0.00,2022/04/20
Ministry of Forests,Ministry of Forests,Lower East Twin FSR Road Reconstruction 1.8-2.4km,EN23PGN326,ITT,2022/03/22,0,2022/04/20,Civil North Consulting Ltd.,Prince George,British Columbia,Canada,"$89,200.00",2022/04/20
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TFD009 Portman Spurs FSR Road Construction (TKO - KLFT),EN23TFD009,ITT,2022/03/08,0,2022/04/05,Rick Polzin Contracting Ltd.,Creston,British Columbia,Canada,"$591,465.00",2022/04/20
BC Timber Sales - Contracts,,,FN23TAS3103,DirectAward,,0,,0690528 B.C. LTD. o/a Whanau Forestry,Smithers,,,"$106,196.58",2022/04/20
Ministry of Environment and Climate Change Strategy,,,ITT222390002,ITT,,0,,Silvifor Resource Consultants Ltd,Cobble Hill,,,"$24,400.25",2022/04/20
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),VERO Parts & Labour Service Agreement,PHSA 8552,NOI,2021/12/03,0,2021/12/13,Brainlab Inc.,Westchester,,,"$450,000.00",2022/04/20
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Tree Planting Implementation,PL23TAS3104,ITT,2022/02/23,0,2022/03/09,Paramount Forestry Ltd.,Smithers,British Columbia,Canada,"$30,147.00",2022/04/20
Ministry of Forests,Ministry of Forests,BEC Coast Classification Development,RE23NAN400,NOI,2022/04/05,0,2022/04/20,Allen Banner dba Banner Consulting,Campbell River,British Columbia,Canada,"$23,000.00",2022/04/20
Ministry of Forests,Ministry of Forests,BEC- Coast classification development ,RE23NAN401,NOI,2022/04/05,0,2022/04/20,BA Blackwell & Associates,Vancouver,British Columbia,Canada,"$23,000.00",2022/04/20
Ministry of Forests,Ministry of Forests,BEC- Coast classification development ,RE23NAN402,NOI,2022/04/05,0,2022/04/20,Meidinger Ecological Consultants Ltd.,Victoria,British Columbia,Canada,"$23,000.00",2022/04/20
Ministry of Health,,,RFPHL2022-004,RFP,,0,,Instinct Training Inc,Victoria,,,"$120,000.00",2022/04/20
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Delivery of School Programs - Metro Vancouver’s Watershed Educat,22-002,RFP,2022/02/09,0,2022/03/02,Skye Consulting (B.C.) Ltd.,Coquitlam,,,$0.00,2022/04/19
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Archaeological Services - Okanagan-Columbia Business Area,AA23TKP028,ITT,2022/03/21,1,2022/04/06,Ursus Heritage Consulting Ltd.,Coldstream,British Columbia,Canada,"$56,000.00",2022/04/19
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Archaeological Assessments – Various Locations – Quesnel TSA,AA23TLA002,ITT,2022/03/15,0,2022/04/12,Ridgeline Archaeology Ltd.,Prince George,British Columbia,Canada,"$296,500.00",2022/04/19
Fraser Health Authority,Fraser Health Authority,Mission Memorial Hospital (MMH) Electrical Panels Upgrade,D867-00,ITT,2022/04/06,1,2022/04/12,Status Electrical Corp.,Abbotsford,,,"$472,248.00",2022/04/19
Ministry of Forests,Ministry of Forests,South Island District Bridge & Road Maintenance Contract,EN23NAN600,ITT,2022/03/14,0,2022/04/04,Coastal Bridge & Construction Ltd.,Port Alberni,British Columbia,Canada,"$199,400.00",2022/04/19
Ministry of Forests,Ministry of Forests,As and When Contract Supervision - Omineca Region,EN23PGN306,ITT,2022/03/24,2,2022/04/07,Ironwood Resource Professionals,Prince George,British Columbia,Canada,"$45,294.40",2022/04/19
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Redfish Toilet Building Accessibility Upgrades,ENV23-BCPKO-09,ITT,2022/04/06,4,2022/04/12,Cornerstone General Contracting Ltd.,Nelson,British Columbia,Canada,"$37,110.00",2022/04/19
Ministry of Forests,Ministry of Forests,Cariboo Fire Centre Electrical Maintenance and Repair ,GS23CAE0005,ITQ,2022/03/11,0,2022/03/25,N/A,,,,$0.00,2022/04/19
Ministry of Agriculture and Food,Ministry of Agriculture and Food,Feasibility Study: Certified Invasive-Free Safe Soil Program,RFP220201-Safe Soil,RFP,2022/02/03,1,2022/03/01,Cabin Resource Management,Vernon,British Columbia,Canada,"$47,255.00",2022/04/19
BC Timber Sales - Contracts,BC Timber Sales - Contracts,SU23TJE006 - Silviculture Surveys - Vanderhoof,SU23TJE006,ITT,2022/03/17,0,2022/04/07,Van Dolah Enterprises Inc.,Vanderhoof,British Columbia,Canada,"$65,748.30",2022/04/19
BC Timber Sales - Contracts,,,SU23TJE007,ITT,,0,,Van Dolah Enterprises Inc.,Vanderhoof,,,"$65,748.30",2022/04/19
City of Vancouver,City of Vancouver,SUPPLY AND DELIVERY OF DECORATIVE ROADWAY LIGHTS,RFQ#PS20211423,RFQ,2021/12/09,1,2022/01/06,Acuity Brands Lighting,Toronto,,,$0.00,2022/04/18
City of Vancouver,City of Vancouver,SUPPLY AND DELIVERY OF DECORATIVE ROADWAY LIGHTS,RFQ#PS20211423,RFQ,2021/12/09,1,2022/01/06,"King Luminaire Company, Inc.",Jefferson,,,$0.00,2022/04/18
City of Vancouver,City of Vancouver,SUPPLY AND DELIVERY OF DECORATIVE ROADWAY LIGHTS,RFQ#PS20211423,RFQ,2021/12/09,1,2022/01/06,E.B. Horsman & Son Ltd.,Surrey,,,$0.00,2022/04/18
Ministry of Citizens' Services,Ministry of Citizens' Services,Negotiations Team Request for Proposal,ON-003725,RFP,2022/01/04,0,2022/01/24,Compass Management Consulting Limited,Toronto,Ontario,Canada,"$500,000.00",2022/04/15
City of Vancouver,City of Vancouver,SUPPLY AND DELIVERY OF SAND,RFQ#PS20210939,RFQ,2021/10/28,1,2021/11/11,Target Products Ltd.,Abbotsford,,,$0.00,2022/04/15
BC Housing Management Commission,BC Housing Management Commission,"Interior and Exterior Renovation Services, Sooke BC",1070-2122-033,ITT,2022/02/07,7,2022/02/15,Casman Projects Ltd.,Victoria,,,"$1,224,708.00",2022/04/14
University of British Columbia,University of British Columbia,Renovation of Irving K Barber Learning Centre Gallery @ UBC,2021010229,RFT,2021/12/08,0,2022/01/11,C3M Construction Contractor Group Inc.,Surrey,,,"$2,130,650.00",2022/04/14
University of British Columbia,University of British Columbia,Heat pump system for UBC Bioenergy Research Demonstration,2021010243,RFP,2021/12/08,0,2022/01/21,Trane Canada Ulc,Burnaby,,,"$745,000.00",2022/04/14
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,H3A and H97 Intersection Improvements,25876MJ0000,MOTITT,2022/03/31,0,2022/04/14,No Bids Received,Victoria,British Columbia,Canada,$0.00,2022/04/14
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,H3A and H97 Intersection Improvements,25876MJ0000,MOTITT,2022/03/31,0,2022/04/14,No Bids Received,Victoria,British Columbia,Canada,$0.00,2022/04/14
City of Kamloops,City of Kamloops,RFQ Tri-drive Hydro-Vac Trucks,344083,RFQ,2022/01/31,0,2022/02/25,"Custom Vacuum Service, Ltd",Acheson,,,$0.00,2022/04/14
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Highway 16 - Terrace Commercial Vehicle Inspection Station,37607MJ0000,MOTITT,2022/03/21,4,2022/03/25,IDL Projects Inc.,Prince George,British Columbia,Canada,"$19,945,463.30",2022/04/14
Fraser Health Authority,Fraser Health Authority,CM SVC:ERH ADC & Sterile Compounding Reno,E021-00+C641-00RFPCM,RFP,2022/03/29,1,2022/04/06,Halse Martin Construction,Vancouver,,,"$438,456.00",2022/04/14
Ministry of Forests,Ministry of Forests,"PROFESSIONAL, ENVIRONMENTAL AND BIOLOGICAL SERVICES",EN23DOS001,ITQ,2022/03/22,2,2022/04/07,Karen Grainger Dba Grainger Environmental Consulting Ltd.,Penticton,British Columbia,Canada,"$25,000.00",2022/04/14
Ministry of Forests,Ministry of Forests,Excavator & Dump Truck/Trailer Combo for Quesnel,EN23DQU001,ITT,2022/03/25,1,2022/04/12,Manky Excavating Ltd,Quesnel,British Columbia,Canada,"$50,000.00",2022/04/14
Ministry of Forests,Ministry of Forests,Grading Services for Quesnel NRD - Various Locations,EN23DQU002,ITT,2022/03/25,1,2022/04/12,M. BOWDEN GRADING LTD.,Quesnel,British Columbia,Canada,"$60,000.00",2022/04/14
Ministry of Forests,Ministry of Forests,Grading Services for Quesnel Natural Resource District,EN23DQU003,ITT,2022/03/25,1,2022/04/12,M. Bowden Grading Ltd,Quesnel,British Columbia,Canada,"$60,000.00",2022/04/14
Ministry of Forests,Ministry of Forests,Backhoe & Dump Truck/Trailer Combo for Quesnel,EN23DQU004,ITT,2022/03/25,1,2022/04/12,Manky Excavating Ltd,Quesnel,British Columbia,Canada,"$50,000.00",2022/04/14
Ministry of Forests,Ministry of Forests,Snowplowing Services for Quesnel Natural Resource District,EN23DQU005,ITT,2022/03/25,1,2022/04/12,D. Goodwin & Sons Grading Ltd.,Quesnel,British Columbia,Canada,"$30,000.00",2022/04/14
BC Timber Sales - Contracts,BC Timber Sales - Contracts,"Road, Bridge & Log Dump Maintenance, Reconstruct & Deactivation",EN23TCA005,ITT,2022/03/03,1,2022/03/08,Far North Contracting Ltd.,Campbell River,British Columbia,Canada,"$387,695.00",2022/04/14
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,SRFP-Education and Career Training,FMCC22/23-1,SRFP,2022/03/18,0,2022/04/01,Pacific Rim Safety Training,Surrey,British Columbia,Canada,"$40,000.00",2022/04/14
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,SRFP - Education and Career Training,FRCC22/23-01,SRFP,2022/03/18,0,2022/04/08,Pacific Rim Safety Training,Surrey,British Columbia,Canada,"$55,000.00",2022/04/14
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),RFP PHSA 03225 Dosimetry Products and Services,PHSA 03225,RFP,2020/11/25,2,2020/12/14,"Landauer, Inc.",Glenwood,,,"$1,336,300.00",2022/04/14
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),ITQ_PHSA_8885_BUS_for_recreational_outings,PHSA 8885,ITQ,2022/02/22,0,2022/03/04,Dynamic Specialty Vehicles Ltd,Surrey,,,"$152,000.00",2022/04/14
City of Vancouver,City of Vancouver,TRANSLATION SERVICES - 2022 MUNICIPAL ELECTION,RFP#PS20220259,RFP,2022/02/22,0,2022/03/10,M.O.S.A.I.C.,Vancouver,,,"$49,831.00",2022/04/14
Oil and Gas Commission,Oil and Gas Commission,Orphan Site Management - Decommissioning Services,RFSO70023001,RSO,2022/01/31,0,2022/02/28,DFA Contracting Ltd,Fort St John,,,"$100,000.00",2022/04/14
Oil and Gas Commission,Oil and Gas Commission,Orphan Site Management - Decommissioning Services,RFSO70023001,RSO,2022/01/31,0,2022/02/28,Resolve Energy Solutions,Fort St John,,,"$100,000.00",2022/04/14
Oil and Gas Commission,Oil and Gas Commission,Orphan Site Management - Decommissioning Services,RFSO70023001,RSO,2022/01/31,0,2022/02/28,DW Compression Services Ltd,Charlie Lake,,,"$100,000.00",2022/04/14
Oil and Gas Commission,Oil and Gas Commission,Orphan Site Management - Decommissioning Services,RFSO70023001,RSO,2022/01/31,0,2022/02/28,Windward Resources Ltd.,Fort St John,,,"$100,000.00",2022/04/14
Oil and Gas Commission,Oil and Gas Commission,Orphan Site Management - Decommissioning Services,RFSO70023001,RSO,2022/01/31,0,2022/02/28,Terminis Downhole Services,Calgary,,,"$100,000.00",2022/04/14
BC Timber Sales - Contracts,BC Timber Sales - Contracts,SD23TFF008-TKO-Check Cruising-Boundary Field Team,SD23TFF008,ITT,2022/03/02,0,2022/03/16,"Tyler Lindberg, ATC dba Lindberg Forestry Services",Christina Lake,British Columbia,Canada,"$11,650.00",2022/04/14
BC Housing Management Commission,BC Housing Management Commission,"Plumbing and HVAC Repair, Inspection and Maintenance Services",1070-2122/181,RFP,2022/03/03,1,2022/03/17,Brown Mechanical Services Ltd.,Vanderhoof,,,$1.00,2022/04/13
BC Housing Management Commission,BC Housing Management Commission,"Plumbing and HVAC Repair, Inspection and Maintenance Services",1070-2122/181,RFP,2022/03/03,1,2022/03/17,Custom Air Conditioning Ltd.,Port Coquitlam,,,$1.00,2022/04/13
Ministry of Forests,Ministry of Forests,2022 Lymantria Moth Eradication Aerial Spray Program,1070-30/OT23FHQ003,RFP,2022/03/08,0,2022/03/22,Twin Aviation Inc.,Delta,British Columbia,Canada,"$320,000.00",2022/04/13
City of Kelowna,City of Kelowna,"Construction Services, Pedestrian Overpass",10915,RFP,2022/03/15,3,2022/03/22,N/A,,,,$0.00,2022/04/13
City of Kelowna,,,10996,DirectAward,,0,,Combined Mechanical Contractors Ltd,Vernon,,,"$259,290.00",2022/04/13
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Royal Avenue Pump Station Rehabilitation,22-023,RQU,2022/02/10,1,2022/02/25,see https://metrovancouver.bidsandtenders.ca,Burnaby,,,$0.00,2022/04/13
BC Transit,BC Transit,Transit Facility Master Plan for Regional District of Nanaimo,22.013 RFP,RFP,2022/02/25,1,2022/03/10,HDR Corporation,Vancouver,,,"$119,270.00",2022/04/13
Procurement Services Branch,Ministry of Transportation and Infrastructure,30 meter Precast Concrete Box Culvert (Nakusp),ITQ-007021,Itq,2022/03/24,0,2022/04/06,TRI-KON PRECAST PRODUCTS LTD.,Cranbrook,British Columbia,Canada,"$145,600.00",2022/04/13
City of New Westminster,City of New Westminster,Installation Of Trees In City-Owned Parks And Open Spaces,NWRFQU-22-05,RQU,2022/03/02,0,2022/03/29,BARTLETT TREE EXPERTS,Burnaby,,,$0.00,2022/04/13
City of New Westminster,City of New Westminster,Installation Of Trees In City-Owned Parks And Open Spaces,NWRFQU-22-05,RQU,2022/03/02,0,2022/03/29,BRINKMAN LIVING INFRASTRUCTURE INC,New Westminster,,,$0.00,2022/04/13
City of New Westminster,City of New Westminster,Installation Of Trees In City-Owned Parks And Open Spaces,NWRFQU-22-05,RQU,2022/03/02,0,2022/03/29,GLE GREEN LANDSCAPE EXPERTS LTD,Langley,,,$0.00,2022/04/13
City of New Westminster,City of New Westminster,Installation Of Trees In City-Owned Parks And Open Spaces,NWRFQU-22-05,RQU,2022/03/02,0,2022/03/29,LEE'S TREES LTD,Langley,,,$0.00,2022/04/13
City of New Westminster,City of New Westminster,Installation Of Trees In City-Owned Parks And Open Spaces,NWRFQU-22-05,RQU,2022/03/02,0,2022/03/29,SCOTT VEGETATION MANAGEMENT LTD,Surrey,,,$0.00,2022/04/13
City of Prince George,City of Prince George,Plaza Parkade Elevator Modernization,P22-015,NRFP,2022/03/02,0,2022/03/31,Venture Elevator Inc.,Prince George,,,"$266,600.00",2022/04/13
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Silviculture Surveys in the Mackenzie Area,SU23TGE001A,ITT,2022/02/10,0,2022/03/23,Spectrum Resource Group Inc.,Prince George,British Columbia,Canada,"$172,293.18",2022/04/13
City of Kelowna,City of Kelowna,"Turf Fertilizer, Supply and Delivery",10981,ITQ,2022/03/04,0,2022/03/28,N/A,,,,$0.00,2022/04/12
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multiphase - Various Locations - Williams Lake Timber Supply Are,MP23TLE001,ITT,2022/03/07,2,2022/03/24,Consus Management Ltd.,Williams Lake,British Columbia,Canada,"$777,090.00",2022/04/12
Ministry of Health,Ministry of Health,Clinical Consultant for Alternative Dispute Resolutions,RFPHL2022-008,RFP,2021/11/15,0,2021/12/13,Steven Victor Bremer,Comox,British Columbia,Canada,"$7,000.00",2022/04/12
Fraser Valley Regional District,Fraser Valley Regional District,Popkum Community Trail Work and Boardwalk Replacement,RFQ 22003,RFQ,2022/03/25,0,2022/04/08,N/A,,,,$0.00,2022/04/12
Fraser Valley Regional District,Fraser Valley Regional District,Popkum Community Trail Work and Boardwalk Replacement,RFQ 22003,RFQ,2022/03/25,0,2022/04/08,N/A,,,,$0.00,2022/04/12
BC Timber Sales - Contracts,,,SU23TBS002,ITT,,0,,Infinity-Pacific Stewardship Group Ltd.,Abbotsford,,,"$96,131.50",2022/04/12
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Pacific Highway No. 15 Roger Pierlet Overhead No. 02459 E,12274MJ0001,MOTITT,2022/03/28,3,2022/04/05,Kingston Construction Ltd.,Surrey,British Columbia,Canada,"$3,277,530.00",2022/04/11
Ministry of Forests,Ministry of Forests,ITQ Strategic Advisor ,13149,ITQ,2022/03/04,0,2022/03/18,Levy Contracting,Victoria,British Columbia,Canada,$80.00,2022/04/11
City of Dawson Creek,City of Dawson Creek,RFP 2022-14 Capital Road Works Program - 94th Avenue 13th Street,2022-14,RFP,2022/03/15,1,2022/03/24,Swamp Donkey Oilfield Services Ltd.,Dawson Creek,,,"$3,938,630.33",2022/04/11
Camosun College,Camosun College,22-03-2316 RFPQ for Fire Alarm Upgrade Contractor,22-03-2316,RQU,2022/03/09,0,2022/04/04,Multiple,Victoria,,,$0.00,2022/04/11
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,"Hwy 31, Goldhill Bridge No. 6428 and Approaches",25185MJ0000,MOTITT,2022/03/24,2,2022/03/30,Formula Contractors Ltd.,Prince George,British Columbia,Canada,"$5,745,832.28",2022/04/11
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hot-in-Place Recycling Hwy 97 Summerland to Greata Ranch,25886MJ0000,MOTITT,2022/03/16,0,2022/04/06,Peter’s Bros. Construction Ltd,Penticton,British Columbia,Canada,"$2,484,211.00",2022/04/11
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hot-in-Place Recycling Hwy 97 Summerland to Greata Ranch,25886MJ0000,MOTITT,2022/03/16,0,2022/04/06,Peter’s Bros. Construction Ltd,Penticton,British Columbia,Canada,"$2,484,211.00",2022/04/11
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TKR022 - Forest Service Road Maintenance - Revelstoke South ,EN23TKR022,ITT,2022/02/28,0,2022/03/29,T-Van Contracting Ltd.,Revelstoke,British Columbia,Canada,"$190,613.75",2022/04/11
Alberni-Clayoquot Regional District,,,IMS01-22,RFP,,0,,Canaccord Genuity,Vancouver,,,$0.00,2022/04/11
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Golden Ears Engineering Services ,ITQ-CP23LME0002,ITQ,2022/03/25,2,2022/04/05,Morrison Hershfield Ltd.,Burnaby,British Columbia,Canada,"$9,606.00",2022/04/11
Ministry of Forests,Ministry of Forests,Multi-Phase Land Based Investment Reforestation,MP22DPG743,RFP,2021/12/21,1,2022/03/07,Erafor Forestry Ltd.,Prince George,British Columbia,Canada,"$886,450.00",2022/04/11
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multiphase - Various Locations - Williams Lake Timber Supply ,MP23TLE002,ITT,2022/03/28,3,2022/04/04,Oak Tree Forestry Service Ltd.,Kelowna,British Columbia,Canada,"$1,050,375.00",2022/04/11
Fraser Valley Regional District,Fraser Valley Regional District,FOR THE PROVISION OF PURCHASING A SOIL COMPACTOR ROLLER,RFQ-22004,RFQ,2022/02/25,0,2022/03/18,N/A,,,,$0.00,2022/04/11
